#doc name topic proportion ...
0	file:/raid6/local/tlee/mallet/./tweet_ascii_only/2015-06-17.txt	67	0.16780868340217137	34	0.14208865090837253	92	0.13984696429912366	4	0.12791866767149485	1	0.07993187893253335	6	0.07662776728293522	25	0.06664479099623655	58	0.047423534528854845	75	0.03227589698839146	18	0.024994493748143155	19	0.014543151278631946	10	0.012214612332498927	41	0.012167734913558137	11	0.011012954286790184	36	0.010065279567737909	73	0.009679113040788525	64	0.005533668803796021	84	0.00418681334368951	61	0.0028661979581277508	59	0.001719089638400711	72	0.0014961413344103448	57	0.001183097986154728	27	0.0010441280565085303	69	0.0010199762977314022	96	0.0010022747883420874	66	9.885995714510475E-4	23	9.537190006077943E-4	28	7.349676923647661E-4	5	7.028789819748597E-4	15	5.226733991306999E-4	71	4.863536292861421E-4	95	1.4825017316527864E-4	89	1.0017964427874199E-4	91	4.353756091032095E-5	99	9.288277332730062E-6	24	5.593260855220103E-6	17	4.486059976743929E-6	81	8.596347532232222E-7	39	8.482461853681044E-7	46	8.462306073575533E-7	51	3.064862159363598E-7	63	2.940165061801483E-7	44	5.230149538735151E-8	68	2.295463010893071E-8	22	2.2364456286173162E-8	37	2.0603553230180922E-8	82	2.005705675319268E-8	0	1.98239379655513E-8	12	1.9743651726522016E-8	85	1.9577445010890213E-8	20	1.903548313252323E-8	65	1.7787781472384534E-8	76	1.752378958498379E-8	26	1.7520806319951224E-8	14	1.6716283001233015E-8	13	1.6532402889149015E-8	83	1.6367409175417474E-8	7	1.634503196504828E-8	93	1.604000922394125E-8	86	1.571534855007736E-8	3	1.558074534709568E-8	32	1.5456503896743704E-8	87	1.5141664832320484E-8	52	1.510233117250612E-8	40	1.49947214740182E-8	90	1.4549891593295436E-8	16	1.419753253617196E-8	47	1.4096044691746346E-8	53	1.3506348187084512E-8	79	1.3110919163785404E-8	62	1.288249463420006E-8	60	1.2738690909295478E-8	78	1.267557616584593E-8	8	1.2390312969757997E-8	42	1.202132977944958E-8	50	1.1942049163540232E-8	54	1.1625697323645365E-8	9	1.06585892179136E-8	49	1.019524748382256E-8	94	9.988318467324553E-9	33	9.137516218741223E-9	43	8.97915298780071E-9	48	8.931868501827122E-9	97	8.686701123656003E-9	56	8.265666623822266E-9	80	8.258138337058573E-9	29	8.129051814845951E-9	30	7.574943854372296E-9	88	7.378917418595379E-9	31	6.8368887113711075E-9	38	6.033046246698196E-9	77	5.965729617403917E-9	35	5.566115171028992E-9	70	5.542585060234457E-9	98	4.8435532047890474E-9	2	4.5943517104471415E-9	45	3.817726423065772E-9	74	2.8035869418552456E-9	55	2.300097295118039E-9	21	2.2377558835122293E-9	
1	file:/raid6/local/tlee/mallet/./tweet_ascii_only/2015-06-08.txt	67	0.16477523656030285	34	0.15367829931350238	4	0.14787946924967563	92	0.1426914669750234	1	0.07944419892375591	6	0.06691096072171901	58	0.04979120745812242	25	0.04767040160670575	42	0.03815434205025561	75	0.032432618149030285	15	0.014877114768333685	41	0.014421366636546295	19	0.014106404638818714	64	0.0037231414886001093	61	0.003208110114214528	69	0.0031449650581214937	81	0.0021526537509572187	87	0.001955154685990405	62	0.0018969355664206476	60	0.001687187581816423	83	0.001650701208102848	70	0.001472975763487249	27	0.001448753412467217	50	0.0014437344451322608	82	0.0013816259878138104	52	0.0012980561646172301	3	0.0012885859561666466	12	0.0012537714132694962	84	9.04495740100665E-4	99	7.521642120590812E-4	53	6.529337216033954E-4	13	5.245253816512021E-4	11	3.8953415366728053E-4	47	3.35109228445714E-4	29	2.674157213190655E-4	95	1.8114505526247625E-4	39	7.521954179194146E-5	65	3.929324963094921E-5	30	1.8670384551239304E-5	44	9.801448048204966E-6	36	5.3081605249634074E-6	85	1.1337424569541164E-6	32	8.510789454638655E-7	80	8.438928411015234E-7	59	5.745371997432627E-7	17	3.001748873526632E-7	96	2.960062650351882E-7	90	2.9307469801745196E-7	57	3.2518649691560935E-8	51	2.741457884126856E-8	68	2.291553078181728E-8	22	2.2326362220274584E-8	37	2.0568458564589582E-8	10	1.996903787837757E-8	0	1.979017124260637E-8	73	1.9592835025769676E-8	20	1.9003059408933313E-8	76	1.749394077548441E-8	26	1.7490962591938882E-8	14	1.6687809642521318E-8	7	1.6317190969639154E-8	28	1.6180026195717846E-8	93	1.6012687783143765E-8	86	1.568858011378607E-8	5	1.533013884178629E-8	40	1.4969180503978378E-8	63	1.4966109125016473E-8	66	1.4463097001540154E-8	16	1.4173349442556377E-8	71	1.327334815627615E-8	79	1.3088586932130616E-8	24	1.2741888027106996E-8	78	1.2653985467302423E-8	8	1.236920816878567E-8	23	1.2004115053649791E-8	54	1.1605894916008131E-8	9	1.0640434115242754E-8	49	1.0177881605370993E-8	72	1.0010901546929011E-8	94	9.971305057427998E-9	89	9.702508075749584E-9	91	9.666050954480094E-9	46	9.140427644685665E-9	33	9.121952006469214E-9	43	8.96385852048821E-9	48	8.916654575633154E-9	97	8.671904798593971E-9	56	8.251587459766834E-9	88	7.36634868172079E-9	31	6.825243228656053E-9	38	6.02276997356416E-9	77	5.955568006753941E-9	35	5.556634235950085E-9	98	4.835303031719533E-9	18	4.712278964235534E-9	2	4.58652600994365E-9	45	3.811223572288535E-9	74	2.7988115060320432E-9	55	2.2961794686879126E-9	21	2.2339442451249304E-9	
2	file:/raid6/local/tlee/mallet/./tweet_ascii_only/2015-06-27.txt	67	0.15936990856917807	4	0.1591856553254938	92	0.1563300292301984	34	0.13053052340375473	1	0.07154651747624759	25	0.06685008855671735	58	0.051818577399804895	98	0.04117586393851597	6	0.03989799982790176	75	0.026244665456530127	19	0.020557030284597665	97	0.016777324748112613	41	0.01301716382383123	11	0.012209587623861547	26	0.01037751426002184	21	0.009767256112898637	99	0.001760471450545667	24	0.0017421942603269658	37	0.0013306448772853403	22	0.0012356244255855684	69	0.0011166684560489843	7	0.0010745733150303535	45	9.027170089394858E-4	68	8.543014261746874E-4	83	8.259108288674743E-4	93	8.203572097981046E-4	54	8.070862148435714E-4	52	6.802906892092136E-4	94	4.007710956525799E-4	81	3.011348832590007E-4	95	2.9997315095228516E-4	33	8.300044496568096E-5	10	5.648023070518484E-5	48	1.2350447115517098E-5	51	1.1753906372331944E-5	76	1.0508861405529199E-5	23	4.023981105410601E-6	44	3.7600004842021762E-6	85	3.106789350038137E-6	29	2.7856167240801477E-6	20	1.2551044204825822E-6	82	6.392053985527589E-7	18	6.222477606719229E-7	61	3.688655665184303E-7	15	6.615755552134665E-8	64	5.2800982963963455E-8	84	5.008708657468118E-8	57	3.601681070983294E-8	17	2.3951617284944278E-8	0	2.1919078999922607E-8	12	2.1830307514713784E-8	73	2.1700514538131735E-8	65	1.9667726362142772E-8	96	1.933455961639528E-8	59	1.9313897830507093E-8	27	1.882480189187925E-8	14	1.8482983972498533E-8	13	1.8279670044141424E-8	28	1.792057623236862E-8	36	1.740920315443279E-8	86	1.7376263332696794E-8	3	1.7227434263269462E-8	32	1.7090062053466234E-8	5	1.6979263101547644E-8	87	1.6741948457804955E-8	40	1.6579475033768886E-8	63	1.657607325430577E-8	90	1.6087632226651965E-8	66	1.601895010780872E-8	16	1.5698033246729365E-8	47	1.5585819412961196E-8	53	1.493379940088679E-8	71	1.4701215227715086E-8	79	1.4496578500800387E-8	62	1.4244012369984104E-8	60	1.408501039912725E-8	78	1.4015225220716456E-8	8	1.3699813290872479E-8	42	1.3291833215870829E-8	50	1.320417363550394E-8	39	1.2352299219139124E-8	9	1.1785068108120182E-8	49	1.127275697744821E-8	72	1.1087814207245103E-8	89	1.0746245618728333E-8	91	1.0705866659323712E-8	46	1.0123699950893173E-8	43	9.928136580835064E-9	56	9.139243677488243E-9	80	9.130919745452427E-9	30	8.375520194448267E-9	88	8.15877622867648E-9	31	7.559461900992428E-9	38	6.670663392982768E-9	77	6.596232242215758E-9	35	6.154383572449769E-9	70	6.1283666247434865E-9	2	5.0799169302142184E-9	74	3.0998908374543833E-9	55	2.5431886644727273E-9	
3	file:/raid6/local/tlee/mallet/./tweet_ascii_only/2015-06-29.txt	67	0.17897661971070122	92	0.1439762810939779	34	0.13025548330561418	4	0.12606896247682442	1	0.08759195224136855	6	0.07064652285523933	25	0.0601844446122335	58	0.049010230750541936	74	0.041338554592243816	75	0.031192835078177134	19	0.013481687350233687	41	0.012619635769171845	11	0.01241260981439397	26	0.009995548389971838	45	0.009041749043104204	97	0.003137629165761696	62	0.002134346934382558	63	0.0019933137273942672	96	0.0017828694131546085	93	0.0015995220930256327	69	0.0015648013601188705	98	0.0015367364619755194	37	0.0014092672343972038	85	0.0014062242796416865	50	0.0013204893746412336	3	0.0012538468894356216	23	0.0011233165799570564	9	9.70941797013378E-4	51	7.494500713440364E-4	83	5.907052317311168E-4	99	2.7468376048241046E-4	57	2.1462716783806544E-4	94	6.444367246492437E-5	95	3.244234475512557E-5	64	1.9405114589688414E-5	33	1.549528486435628E-5	0	5.273903557131282E-6	61	1.9898750566978035E-6	15	1.71853976543144E-6	84	1.1510552456835222E-6	44	8.814550818769057E-7	65	2.9416915794119993E-7	87	2.9154660825300606E-7	68	2.2750190646669735E-8	81	2.2359242947594644E-8	22	2.2165273054066736E-8	17	2.1469266805672468E-8	82	1.987842377685187E-8	10	1.982495727849912E-8	12	1.9567810010803504E-8	73	1.945146880467151E-8	20	1.8865948536800127E-8	76	1.736771849594739E-8	59	1.731220153727586E-8	27	1.6873795601048227E-8	14	1.656740376024517E-8	13	1.6385161328709997E-8	7	1.6199459175170353E-8	28	1.606328407251058E-8	36	1.5604909804216663E-8	86	1.5575383872294486E-8	32	1.5318844551762337E-8	5	1.5219528825720558E-8	52	1.496782617507673E-8	40	1.486117487447144E-8	90	1.4420306755762744E-8	66	1.4358742865663707E-8	16	1.4071085893235274E-8	47	1.3970501923986123E-8	53	1.3386057398368959E-8	71	1.3177578296135689E-8	79	1.2994150161154054E-8	24	1.2649952758031389E-8	60	1.2625237061115546E-8	78	1.2562684432766538E-8	8	1.227996185938236E-8	42	1.1914264922202484E-8	54	1.1522156064301342E-8	39	1.1072104419683428E-8	49	1.0104446155144243E-8	72	9.938670891201352E-9	89	9.632502540560869E-9	91	9.596308464708708E-9	46	9.07447763216063E-9	43	8.899182489488441E-9	48	8.852319130531052E-9	56	8.192050606845139E-9	80	8.184589368815858E-9	29	8.056652522248674E-9	30	7.507479580676923E-9	88	7.313199003531967E-9	31	6.7759977344719834E-9	38	5.979314484320952E-9	77	5.9125973931341855E-9	35	5.516542009229051E-9	70	5.493221463266315E-9	18	4.6782789295770374E-9	2	4.55343330798697E-9	55	2.2796120748408926E-9	21	2.217825890856038E-9	
4	file:/raid6/local/tlee/mallet/./tweet_ascii_only/2015-06-19.txt	67	0.15553537446369262	92	0.1529666403258645	4	0.145392832696827	34	0.13981823672491803	1	0.07364591484388026	6	0.0647212200507006	25	0.06312656509652448	58	0.04746681769348633	75	0.03129960336087942	73	0.028688037278848253	88	0.02376141882766894	11	0.018229922804783274	19	0.0182019405616758	41	0.011726235527965439	16	0.0026039770073258152	69	0.002011457909875626	12	0.0019183424970491342	84	0.0019063045326583987	7	0.001483413397284824	50	0.0014124905878707965	63	0.001349520826836576	54	0.0011391169092462641	85	0.0011170553266998473	32	0.0011085172594466899	0	0.0010982225467438143	43	0.001096445512084017	95	9.505727602794209E-4	64	8.77552315952348E-4	56	8.071810372050819E-4	22	7.77180748761743E-4	10	7.492229648082268E-4	14	6.067946340978128E-4	44	5.409165234115734E-4	83	4.990928191626594E-4	36	4.7084260303256113E-4	15	3.122795920324294E-4	59	2.1542131593828645E-4	26	1.548025246465827E-4	61	6.65617362917335E-5	18	4.973597418203425E-5	99	3.7456665346021295E-5	55	2.6192121866776042E-5	40	1.708325621103757E-5	65	1.1789409362845093E-5	62	1.7791836768188697E-6	17	3.1711171477095217E-7	20	3.14341521458732E-7	76	3.1274725352424106E-7	5	3.1046136296333756E-7	57	3.4353455935877756E-8	51	2.8961397080044598E-8	68	2.42084983364087E-8	81	2.3792490538071082E-8	37	2.17289967962885E-8	82	2.115264862638809E-8	96	1.8441636800453888E-8	27	1.7955421081127194E-8	13	1.7435464912287617E-8	28	1.709295503435954E-8	93	1.6916174853224427E-8	86	1.6573779992325603E-8	3	1.6431824256162832E-8	87	1.5968759512316263E-8	52	1.5927277300071404E-8	90	1.5344661393353525E-8	66	1.527915120250756E-8	47	1.4866023667152013E-8	53	1.4244115721593875E-8	71	1.4022272921330181E-8	79	1.3827086877858345E-8	24	1.3460826111506878E-8	60	1.3434526116180995E-8	78	1.3367963808073628E-8	8	1.3067118463358333E-8	23	1.2681425626716114E-8	42	1.2677980023472568E-8	39	1.1781836275015407E-8	9	1.1240801447283471E-8	49	1.0752150245077096E-8	72	1.0575748637560606E-8	94	1.053391798745088E-8	89	1.0249954620171742E-8	91	1.021144047149215E-8	46	9.656159813064959E-9	33	9.636641720235882E-9	48	9.41976075159573E-9	97	9.16120140916973E-9	80	8.709228911370511E-9	29	8.573091197828298E-9	30	7.98871577658819E-9	31	7.2103452858970435E-9	38	6.362593922602461E-9	77	6.291600205842497E-9	35	5.870157315481634E-9	70	5.845341901540226E-9	98	5.1081262971353E-9	2	4.845312479941204E-9	45	4.02626499852393E-9	74	2.956729404734523E-9	21	2.3599905259295897E-9	
5	file:/raid6/local/tlee/mallet/./tweet_ascii_only/2015-06-02.txt	67	0.14606950815206918	34	0.14373839483654335	4	0.13833365054196836	92	0.13080488523878162	65	0.09312049049869633	1	0.07097510698766245	6	0.06576294584643934	25	0.042999199080033315	58	0.04167598512878814	77	0.029117469471933777	75	0.02841100564773277	15	0.0225414449050166	19	0.012692035126697882	41	0.011990706103853258	69	0.004910918519031945	40	0.002228517625762103	23	0.0016783522130014127	68	0.0014885655658726596	13	0.0013337649859452118	9	0.001290624273728391	8	0.0011126609587016874	32	0.001077415782576982	79	0.0010645962978567344	20	8.947708140134754E-4	5	7.48599761934892E-4	57	7.335791610698647E-4	81	7.335703147998841E-4	3	6.561666959359401E-4	64	6.066508879112047E-4	17	5.011306729691272E-4	61	3.1308887291338713E-4	95	1.8395828743724552E-4	37	1.4051676274169376E-4	99	1.7325284429285342E-5	44	1.7053923419635805E-5	11	1.119979673481067E-5	49	7.896644965322969E-6	14	5.437518557314209E-6	85	4.207602565100046E-6	76	2.2338787416760896E-6	96	1.9873570607265187E-6	84	7.794833900167694E-7	60	7.507193889448373E-7	27	2.6152885462023703E-7	51	2.4259177824395008E-8	22	1.9756611779793925E-8	82	1.7718270395113937E-8	10	1.7670614007186584E-8	0	1.751233481022541E-8	12	1.7441410481215814E-8	73	1.7337711869521017E-8	26	1.547776364884152E-8	59	1.5430915016982267E-8	83	1.4458860290723023E-8	7	1.4439092412071205E-8	28	1.4317715218532457E-8	93	1.4169637353430417E-8	36	1.3909151676525087E-8	86	1.3882834275742329E-8	87	1.3376045899084197E-8	52	1.3341298805889208E-8	63	1.3243519249565653E-8	90	1.2853277359778487E-8	66	1.2798403509437291E-8	16	1.2542005714735785E-8	47	1.2452352028680176E-8	53	1.1931418062683954E-8	71	1.1745594018153765E-8	62	1.1380309987706817E-8	24	1.1275304620138929E-8	78	1.119751959043391E-8	42	1.0619562688689016E-8	50	1.0549526720448095E-8	54	1.0270063611367704E-8	39	9.868918288145868E-9	72	8.858652989550148E-9	94	8.823614031425398E-9	89	8.585755415578956E-9	91	8.553494486349916E-9	46	8.088370093420885E-9	33	8.072020989701028E-9	43	7.932123965876672E-9	48	7.890353165789532E-9	97	7.673773936247014E-9	56	7.30183486235781E-9	80	7.2951844239543864E-9	29	7.1811502496947925E-9	30	6.691654966684511E-9	88	6.518486518470743E-9	31	6.039661967356835E-9	38	5.329552886078879E-9	35	4.917069082677792E-9	70	4.896282739466284E-9	98	4.27876265254683E-9	18	4.169898578907221E-9	2	4.058619711638339E-9	45	3.3725541035667167E-9	74	2.4766700380450687E-9	55	2.0318906363708833E-9	21	1.976818648429831E-9	
6	file:/raid6/local/tlee/mallet/./tweet_ascii_only/2015-06-24.txt	67	0.17182202685690726	92	0.1462224264903355	34	0.1377684531058598	4	0.123885683919773	1	0.07986069923347602	6	0.07974794669149737	25	0.06162404405717317	58	0.04712796929614742	33	0.04189370556186039	75	0.033766637760107396	19	0.01418935179578534	11	0.01334492013912139	26	0.012579466881857897	41	0.011594775389938992	48	0.002924490916375116	72	0.002408358121564925	78	0.002070080072536527	32	0.001719078598049507	69	0.0016594570835810002	7	0.0014590763446025612	9	0.0014128786614052442	64	0.0013636807982432908	82	0.0012781842266965213	83	0.0012189883662221473	96	0.0011183074107924784	8	9.313213815526494E-4	14	8.536013287175119E-4	22	7.863933515922858E-4	73	5.667709684884518E-4	38	5.155866638330836E-4	44	5.12589940165358E-4	94	5.075692114283133E-4	40	3.7065763020681136E-4	10	1.731708526546093E-4	49	1.6928874295389935E-4	85	1.3306356423695818E-4	43	1.2337209031957383E-4	99	1.1348537981965193E-4	59	4.703915934090828E-5	95	4.461965871075012E-5	56	2.2412719204857668E-5	61	1.941604359119668E-5	84	1.8577043967172346E-5	81	1.8554502328282336E-5	36	4.994391676754622E-6	66	3.333550768744031E-6	76	1.400366836463152E-6	68	8.525523044442246E-7	57	3.0889002066479595E-7	20	2.954690717121172E-7	15	5.931368504324103E-8	51	2.7222611480075256E-8	17	2.1473869049726868E-8	37	2.04244303547338E-8	0	1.965159289810568E-8	12	1.95720046504293E-8	65	1.7633138313043876E-8	27	1.6877412740198017E-8	13	1.6388673722122776E-8	28	1.6066727466935088E-8	93	1.59005608218966E-8	86	1.5578722678340828E-8	3	1.5445289686753902E-8	5	1.5222791349153843E-8	87	1.5010026443858015E-8	52	1.497103474245097E-8	63	1.4861310707623478E-8	90	1.4423397954527474E-8	16	1.4074102231519076E-8	47	1.3973496700659154E-8	53	1.338892689100842E-8	71	1.3180403098301208E-8	79	1.2996935642878346E-8	62	1.2770496987190815E-8	24	1.2652664456125043E-8	60	1.2627943461046473E-8	23	1.192005765106657E-8	42	1.1916818915098333E-8	50	1.183822754787004E-8	54	1.1524626003061747E-8	39	1.1074477883444275E-8	89	9.63456740509246E-9	91	9.598365570523063E-9	46	9.076422876081042E-9	97	8.611180806066329E-9	80	8.186343852473885E-9	29	8.058379580815905E-9	30	7.509088916178524E-9	88	7.314766692216323E-9	31	6.777450266389742E-9	77	5.913864842854054E-9	35	5.517724558819246E-9	70	5.494399013764319E-9	98	4.801444391433881E-9	18	4.6792817855005005E-9	2	4.554409401467874E-9	45	3.784535927866707E-9	74	2.7792131579267776E-9	55	2.280100742256168E-9	21	2.2183013135200852E-9	
7	file:/raid6/local/tlee/mallet/./tweet_ascii_only/2015-06-16.txt	67	0.18021738965100548	34	0.14014996169859226	92	0.13543910642908152	4	0.12671808054101769	1	0.08244397849140274	6	0.0684931164421269	25	0.05685601061374981	36	0.054156122925207925	58	0.040671557584059326	75	0.029303758401681295	61	0.018058637041088454	19	0.014981474467045588	41	0.01191641129754895	84	0.006842902341584402	59	0.006555865000731453	11	0.005871758229152055	49	0.005344093460334623	64	0.0026962482706710976	40	0.0018025274160417134	20	0.0016198638511224404	69	0.0015597097381155574	93	0.0014756918095562366	10	0.001275504843627392	85	0.0011791261394746865	54	0.0010346838768303713	76	9.484003783595147E-4	86	7.893611887604125E-4	7	6.170490713368499E-4	89	2.665762241936655E-4	95	2.6134058613965194E-4	73	2.1348466010415E-4	44	1.3917436433917202E-4	15	8.103594632177817E-5	52	5.85547959811268E-6	91	4.5227976403558335E-6	24	3.7292145655501073E-6	17	1.8791472664784934E-6	97	1.3357905758073022E-6	33	8.052096345830034E-7	77	5.366865778868273E-7	3	2.8033075022232533E-7	30	2.7271286282387E-7	99	7.655843998086429E-8	57	3.0995783093444015E-8	51	2.6130738742900477E-8	68	2.184238362666938E-8	81	2.1467036019531334E-8	22	2.12808061592079E-8	37	1.9605226117367325E-8	82	1.9085209648168966E-8	0	1.8863386427054807E-8	12	1.878699038736703E-8	65	1.6925890112079158E-8	26	1.6671851006654057E-8	96	1.6639169439659418E-8	27	1.6200475964365313E-8	14	1.5906310160181977E-8	13	1.5731339797758618E-8	83	1.5574340709809428E-8	28	1.5422306496904215E-8	32	1.4707572548007953E-8	5	1.46122198442853E-8	87	1.4407988734495832E-8	63	1.4265237843261647E-8	90	1.384488934908021E-8	66	1.3785782059564368E-8	16	1.3509603541227958E-8	47	1.3413033201350183E-8	53	1.2851909923954457E-8	71	1.2651749819810922E-8	79	1.2475641067386914E-8	62	1.2258284648169188E-8	60	1.2121448806711309E-8	78	1.2061392232835717E-8	8	1.1789951214881859E-8	23	1.1441955615033865E-8	42	1.1438846781647137E-8	50	1.1363407638492446E-8	39	1.0630291237786558E-8	9	1.0142136619582222E-8	72	9.542085414418699E-9	94	9.504343250722593E-9	46	8.712376293088226E-9	43	8.544075999978453E-9	48	8.499082642328E-9	56	7.865160992397851E-9	80	7.85799748217077E-9	29	7.735165734247996E-9	88	7.021378442677117E-9	31	6.505613261374804E-9	38	5.740720278762023E-9	35	5.296413939100633E-9	70	5.274023959200573E-9	98	4.6088630796113705E-9	18	4.49160029818669E-9	2	4.371736425253413E-9	45	3.632741835462289E-9	74	2.6677415939234963E-9	55	2.188648096711722E-9	21	2.1293273835632046E-9	
8	file:/raid6/local/tlee/mallet/./tweet_ascii_only/2015-06-01.txt	67	0.14612539714215522	34	0.13916039336681715	65	0.1381836036712535	4	0.13737741593576452	92	0.1287361606273735	1	0.06859232090281478	6	0.05759347717309952	25	0.04478160442705115	58	0.041344452667417	75	0.029144767905739825	15	0.01664725190555209	19	0.01302892522836056	41	0.011372344518216835	71	0.004231446412024215	69	0.0035793781251845843	54	0.0028199207325839844	52	0.0027383411149763293	0	0.0018971752340105276	62	0.0017588649567177146	47	0.0014945672655815169	13	0.0014882937865957977	96	0.0014783984946578688	17	0.0010289735629475838	32	9.389376647441572E-4	3	9.099735266392592E-4	8	8.26939929448656E-4	20	8.049811249140403E-4	64	7.572149624706281E-4	99	4.823242876399714E-4	61	3.425494203034859E-4	57	1.344705512813713E-4	11	8.217092820151558E-5	85	5.5773108086439575E-5	49	1.7628735395816818E-5	95	1.0696322836248071E-5	44	1.0424097747721676E-5	90	9.425966106062606E-6	22	2.4330333647936937E-6	66	2.426219690398722E-6	51	2.1960736916880343E-6	16	1.2191250526248142E-6	81	9.849903861078986E-7	21	9.67410609386889E-7	84	7.632921880895118E-7	7	7.382453072700562E-7	10	5.000409914799821E-7	28	2.5538902496842115E-7	68	1.9856759373097406E-8	37	1.78229750068303E-8	82	1.735023164349555E-8	12	1.7079122583084365E-8	73	1.697757796874606E-8	76	1.5158844705514742E-8	26	1.5156264050735432E-8	59	1.5110388545010958E-8	27	1.4727740271042143E-8	14	1.4460316179912724E-8	83	1.4158525056382664E-8	93	1.3875309773697809E-8	36	1.3620234829398137E-8	86	1.3594464085998631E-8	5	1.3283867654466959E-8	87	1.309820256988166E-8	40	1.297109013576981E-8	63	1.2968428725324171E-8	53	1.168358212210376E-8	79	1.1341518715831122E-8	24	1.1041097276872663E-8	60	1.101952498967655E-8	78	1.0964927975147229E-8	23	1.0401802444673602E-8	42	1.0398976225816426E-8	50	1.0330395024307527E-8	39	9.663923992111493E-9	9	9.22014601640034E-9	72	8.674643630025212E-9	94	8.640332490932382E-9	89	8.407414604970158E-9	91	8.375823790366008E-9	46	7.920360825844123E-9	33	7.904351320944521E-9	43	7.767360197349435E-9	48	7.726457048154587E-9	97	7.514376539282302E-9	56	7.150163275496439E-9	80	7.143650978062372E-9	29	7.031985488454296E-9	30	6.552657858881106E-9	88	6.383086415232629E-9	31	5.914207868221061E-9	38	5.218848965936789E-9	77	5.160617136307592E-9	35	4.814933155950478E-9	70	4.794578580605453E-9	98	4.189885441058458E-9	18	4.083282660246249E-9	2	3.9743152451946466E-9	45	3.3025003920947183E-9	74	2.425225369426391E-9	55	1.989684795927154E-9	
9	file:/raid6/local/tlee/mallet/./tweet_ascii_only/2015-06-20.txt	4	0.172340362672658	92	0.1629924554848391	67	0.15239208873222354	34	0.1332745838048369	25	0.06873581532958431	1	0.06489857131339372	58	0.0491897175991011	6	0.03923860261929001	56	0.03729090334889474	75	0.02531058922198922	19	0.022098112172969725	11	0.016660848616114485	73	0.013082824905762005	41	0.011270920650021774	43	0.007190961737051629	24	0.0019337875583315622	90	0.001860667702140653	86	0.0018036909339382997	99	0.0016939232847579745	85	0.0016653651737287684	12	0.001638459041829412	69	0.0015502799161500396	22	0.0014934844295359032	32	0.0014785989801935132	83	0.0013260253493560523	47	0.001179462462317644	44	0.001165577827554548	84	0.0011617713446509892	10	0.0010249952297874457	88	9.797149806826631E-4	95	8.300806510676318E-4	26	6.875555006834773E-4	15	3.134473767166758E-4	36	1.1017550376180001E-4	59	7.725678359605124E-5	68	2.5666181976818025E-5	81	1.7752110809922994E-5	18	4.120439358976734E-6	71	3.180533355055178E-6	80	2.858273117553403E-6	82	1.2889338874407522E-6	13	9.683903317343152E-7	42	6.46727714357546E-7	7	3.3508787222822877E-7	40	3.335559873626257E-7	78	3.309249898088606E-7	61	6.19222364331843E-8	64	5.41753991001417E-8	57	3.6954332760266295E-8	51	3.1154044789433704E-8	17	2.4575080853917236E-8	37	2.337408439068268E-8	0	2.2489635345213E-8	20	2.1595158086870806E-8	65	2.0179679719005773E-8	76	1.988018920949882E-8	96	1.9837840601539258E-8	27	1.9314813820221867E-8	14	1.8964098337999334E-8	28	1.838705105463073E-8	93	1.8196886966008006E-8	3	1.7675866514096072E-8	5	1.7421235426250577E-8	87	1.7177743452893893E-8	52	1.713312065052461E-8	63	1.700755049727186E-8	66	1.6435925366163907E-8	16	1.6106654999382962E-8	53	1.5322528051734753E-8	79	1.4873926237384627E-8	62	1.4614785778853975E-8	60	1.4451644966972533E-8	8	1.4056421130208636E-8	23	1.3641527750773058E-8	50	1.3547879913129905E-8	54	1.318898868110597E-8	39	1.2673831100037508E-8	9	1.2091834892837331E-8	49	1.1566188239885027E-8	72	1.1376431386432558E-8	94	1.1331433766204232E-8	89	1.1025971725187286E-8	91	1.0984541696460608E-8	46	1.0387221116395544E-8	33	1.0366225322010322E-8	48	1.013292444248726E-8	97	9.854789747796842E-9	29	9.222154111656251E-9	30	8.593536024039791E-9	31	7.756235631978453E-9	38	6.8443015885554964E-9	77	6.76793298570131E-9	35	6.314582940252795E-9	70	6.28788876817048E-9	98	5.494859070893696E-9	2	5.212147798039096E-9	45	4.3310907879016796E-9	74	3.1805813804750727E-9	55	2.6093881808753386E-9	21	2.538663806315811E-9	
